505 ; 9122623,55671809
876 ; 9220047,34744303
656 ; 9251983,03998867
423 ; 9351308,40926747
850 ; 9421246,29075587
820 ; 9498784,2620455
399 ; 9886789,29458774
507 ; 9914303,22630295
354 ; 10763534,5826412
469 ; 10888314,9480429
223 ; 11496714,1633165
60 ; 12276103,622575
568 ; 12524120,9381104
98 ; 12585011,1487532
819 ; 14240540,5857283
112 ; 14250784,9706
